customer_id,gender,age,city,Order_id,restaurant_name,dish_name,category,qunatity,price,payment_method,order_frequency,loyality_points,churned,rating,delivery_status
C3170,Male,Teenager,Islamabad,O7170,KFC,Pasta,Dessert,1,1352.59,Wallet,45,107,Inactive,3,Delivered
C3318,Male,Adult,Lahore,O7318,McDonald's,Pizza,Continental,4,535.89,Card,46,261,Inactive,5,Delayed
C3674,Female,Adult,Karachi,O7674,Pizza Hut,Pizza,Chinese,1,1353.56,Wallet,34,385,Active,4,Delivered
C6887,Male,Senior,Islamabad,O10887,KFC,Sandwich,Italian,1,1149.56,Wallet,43,130,Inactive,1,Delivered
C3291,Male,Senior,Lahore,O7291,McDonald's,Pizza,Italian,4,1349.15,Wallet,48,275,Inactive,3,Cancelled
C5086,Female,Teenager,Multan,O9086,Burger King,Pizza,Dessert,5,1287.99,Wallet,6,186,Inactive,4,Cancelled
C1197,Female,Senior,Islamabad,O5197,Subway,Fries,Continental,2,125.86,Wallet,7,148,Inactive,4,Delivered
C6356,Other,Teenager,Karachi,O10356,Subway,Sandwich,Continental,1,284.05,Cash,2,459,Inactive,1,Cancelled
C3872,Other,Teenager,Multan,O7872,KFC,Sandwich,Fast Food,2,972.83,Card,2,403,Active,3,Delayed
C6040,Male,Senior,Karachi,O10040,McDonald's,Fries,Dessert,4,938.61,Card,49,119,Inactive,5,Cancelled
C4941,Other,Senior,Karachi,O8941,Subway,Pasta,Fast Food,3,1214.61,Card,5,330,Inactive,4,Delayed
C6533,Female,Adult,Lahore,O10533,Subway,Fries,Continental,5,233.74,Card,15,148,Active,4,Cancelled
C3120,Male,Adult,Lahore,O7120,Subway,Fries,Chinese,5,1117.95,Cash,6,477,Active,1,Delivered
C1612,Other,Senior,Peshawar,O5612,KFC,Pasta,Continental,4,1073.05,Cash,23,109,Active,5,Cancelled
C3375,Other,Teenager,Multan,O7375,Pizza Hut,Pasta,Fast Food,2,127.52,Wallet,1,204,Active,1,Delayed
C1243,Other,Adult,Peshawar,O5243,Pizza Hut,Pasta,Fast Food,5,1487.56,Wallet,38,356,Inactive,3,Cancelled
C6702,Female,Senior,Peshawar,O10702,Subway,Sandwich,Dessert,1,839.84,Card,46,426,Active,3,Delivered
C3041,Other,Senior,Karachi,O7041,KFC,Pasta,Fast Food,2,923.22,Wallet,31,431,Inactive,2,Delivered
C1743,Female,Teenager,Karachi,O5743,KFC,Fries,Italian,3,1223.56,Cash,32,200,Active,5,Cancelled
C5564,Female,Senior,Islamabad,O9564,McDonald's,Pizza,Continental,3,1052.58,Card,2,27,Inactive,1,Delivered
C5858,Female,Adult,Multan,O9858,Subway,Burger,Chinese,2,946.03,Card,32,193,Inactive,5,Delayed
C1459,Other,Adult,Multan,O5459,Pizza Hut,Pasta,Italian,5,434.85,Wallet,14,148,Inactive,5,Delivered
C4875,Female,Adult,Islamabad,O8875,McDonald's,Pasta,Fast Food,3,356.66,Wallet,11,258,Inactive,2,Delayed
C1814,Female,Adult,Karachi,O5814,Subway,Pizza,Continental,5,695.11,Wallet,13,17,Inactive,2,Delayed
C1628,Other,Adult,Peshawar,O5628,KFC,Pasta,Dessert,1,1132.4,Cash,46,426,Inactive,2,Cancelled
C4264,Female,Adult,Multan,O8264,McDonald's,Pasta,Dessert,3,808.42,Wallet,29,423,Inactive,4,Cancelled
C3006,Female,Teenager,Karachi,O7006,McDonald's,Pizza,Continental,5,1088.13,Cash,40,382,Inactive,2,Cancelled
C4849,Female,Adult,Multan,O8849,KFC,Burger,Continental,1,1323.97,Card,36,448,Inactive,5,Delayed
C6104,Other,Senior,Peshawar,O10104,Burger King,Sandwich,Chinese,1,1336.88,Wallet,9,175,Active,3,Delayed
C6704,Other,Adult,Islamabad,O10704,Burger King,Pizza,Dessert,5,348.25,Cash,43,143,Active,3,Cancelled
C3632,Male,Senior,Lahore,O7632,Subway,Fries,Italian,1,490.52,Card,30,371,Inactive,5,Delayed
C5239,Female,Teenager,Lahore,O9239,Subway,Burger,Dessert,1,102.75,Wallet,33,204,Inactive,5,Cancelled
C6412,Female,Adult,Islamabad,O10412,Subway,Sandwich,Chinese,4,1491.6,Cash,20,436,Active,4,Delivered
C5015,Male,Teenager,Multan,O9015,KFC,Burger,Continental,2,1441.48,Wallet,2,40,Active,5,Delivered
C5094,Male,Teenager,Islamabad,O9094,Pizza Hut,Sandwich,Chinese,3,832.33,Card,19,365,Inactive,3,Delayed
C1892,Other,Senior,Multan,O5892,Burger King,Pasta,Chinese,2,681.72,Card,10,397,Inactive,5,Delivered
C4831,Other,Teenager,Lahore,O8831,KFC,Burger,Chinese,4,703.58,Cash,10,342,Active,4,Delivered
C3213,Other,Senior,Multan,O7213,KFC,Burger,Continental,3,841.78,Cash,25,233,Inactive,4,Delivered
C1710,Other,Teenager,Multan,O5710,KFC,Fries,Fast Food,3,436.54,Wallet,26,391,Inactive,4,Cancelled
C6698,Male,Adult,Lahore,O10698,Subway,Burger,Chinese,1,829.09,Cash,20,228,Inactive,4,Delivered
C6157,Female,Adult,Lahore,O10157,KFC,Pizza,Continental,2,954.85,Card,19,49,Inactive,4,Cancelled
C5363,Female,Teenager,Peshawar,O9363,Burger King,Pizza,Fast Food,4,548.53,Card,21,468,Active,4,Delivered
C3701,Other,Senior,Lahore,O7701,KFC,Burger,Continental,1,856.2,Wallet,3,169,Active,2,Delivered
C6705,Other,Teenager,Lahore,O10705,McDonald's,Sandwich,Chinese,4,1025.77,Card,19,124,Inactive,5,Delivered
C2180,Male,Adult,Karachi,O6180,Burger King,Sandwich,Fast Food,5,1065.93,Wallet,32,97,Active,3,Delivered
C2344,Other,Teenager,Islamabad,O6344,McDonald's,Fries,Continental,4,396.85,Card,1,88,Active,3,Delayed
C2694,Female,Senior,Karachi,O6694,KFC,Burger,Chinese,3,862.59,Wallet,45,152,Inactive,3,Delivered
C4911,Female,Adult,Peshawar,O8911,KFC,Pizza,Dessert,1,333.7,Cash,44,361,Active,1,Cancelled
C3224,Female,Senior,Multan,O7224,Pizza Hut,Sandwich,Italian,3,931.67,Cash,3,246,Active,2,Cancelled
C3267,Male,Teenager,Peshawar,O7267,Pizza Hut,Fries,Dessert,5,1076.91,Card,14,416,Active,4,Delayed
C4787,Other,Teenager,Multan,O8787,Subway,Sandwich,Italian,4,160.81,Cash,2,152,Active,1,Cancelled
C3151,Male,Teenager,Karachi,O7151,Burger King,Sandwich,Fast Food,4,292.18,Cash,2,374,Active,5,Delivered
C2408,Male,Senior,Multan,O6408,Burger King,Pasta,Italian,4,1395.01,Cash,19,103,Active,4,Delayed
C3427,Female,Senior,Karachi,O7427,Subway,Sandwich,Fast Food,1,1340.07,Cash,36,347,Active,1,Cancelled
C5097,Other,Senior,Karachi,O9097,KFC,Sandwich,Chinese,2,121.9,Wallet,15,492,Inactive,1,Delivered
C5848,Female,Teenager,Lahore,O9848,KFC,Pasta,Dessert,1,1399.93,Wallet,26,76,Active,3,Delivered
C5596,Female,Senior,Multan,O9596,KFC,Pasta,Continental,5,1414,Wallet,13,338,Active,4,Delayed
C6767,Female,Teenager,Islamabad,O10767,Burger King,Sandwich,Fast Food,2,224.91,Card,15,443,Active,1,Cancelled
C6547,Female,Senior,Islamabad,O10547,Burger King,Pizza,Dessert,1,262.5,Cash,18,60,Active,3,Delayed
C4356,Male,Adult,Peshawar,O8356,Burger King,Pasta,Continental,3,494.59,Card,6,20,Inactive,3,Delivered
C3227,Other,Adult,Multan,O7227,KFC,Burger,Continental,4,980,Cash,1,353,Inactive,4,Cancelled
C6304,Female,Teenager,Karachi,O10304,Burger King,Pizza,Italian,1,228.02,Cash,7,458,Active,4,Delayed
C1052,Other,Adult,Islamabad,O5052,Pizza Hut,Burger,Dessert,1,1333.52,Card,22,326,Inactive,5,Delivered
C6866,Male,Senior,Lahore,O10866,KFC,Burger,Chinese,5,1111.68,Card,42,384,Inactive,5,Delayed
C6373,Other,Senior,Lahore,O10373,Pizza Hut,Burger,Dessert,4,1071.37,Cash,8,491,Active,5,Delayed
C3942,Male,Teenager,Karachi,O7942,McDonald's,Pasta,Continental,4,1104.37,Card,6,223,Active,5,Delivered
C4619,Male,Adult,Islamabad,O8619,McDonald's,Burger,Italian,1,901.81,Cash,15,26,Active,3,Cancelled
C6271,Female,Teenager,Multan,O10271,KFC,Pasta,Dessert,5,745.64,Cash,2,429,Inactive,1,Delivered
C3808,Female,Teenager,Islamabad,O7808,Subway,Burger,Dessert,3,121.03,Card,21,69,Active,5,Cancelled
C4051,Male,Senior,Lahore,O8051,Subway,Burger,Dessert,1,1376.4,Wallet,42,76,Inactive,1,Cancelled
C1774,Male,Adult,Karachi,O5774,KFC,Sandwich,Chinese,1,1359.52,Card,6,228,Active,1,Cancelled
C4683,Other,Senior,Karachi,O8683,Subway,Pizza,Chinese,1,273.98,Card,37,173,Active,5,Cancelled
C2248,Male,Adult,Peshawar,O6248,Burger King,Pizza,Continental,2,760.42,Cash,10,135,Active,3,Delayed
C3431,Other,Senior,Peshawar,O7431,Subway,Pizza,Chinese,5,570.24,Cash,16,21,Inactive,3,Cancelled
C4243,Other,Senior,Multan,O8243,Pizza Hut,Pasta,Dessert,5,576.53,Wallet,17,40,Inactive,5,Delivered
C5836,Other,Adult,Multan,O9836,McDonald's,Pizza,Fast Food,4,195.48,Cash,6,213,Inactive,5,Cancelled
C1141,Male,Teenager,Lahore,O5141,McDonald's,Pasta,Chinese,5,751.35,Card,27,214,Active,5,Delivered
C2836,Female,Adult,Lahore,O6836,Burger King,Sandwich,Fast Food,2,714.38,Wallet,45,252,Active,2,Cancelled
C5866,Other,Adult,Peshawar,O9866,Burger King,Pasta,Fast Food,2,1435.8,Card,42,451,Active,3,Delivered
C4155,Other,Senior,Peshawar,O8155,McDonald's,Sandwich,Dessert,4,1243.61,Cash,45,274,Inactive,2,Delayed
C6345,Male,Senior,Multan,O10345,Subway,Fries,Italian,2,1164.01,Cash,5,187,Inactive,3,Delivered
C6055,Other,Adult,Islamabad,O10055,Subway,Sandwich,Continental,2,1428.87,Cash,50,4,Active,4,Delayed
C4195,Female,Senior,Multan,O8195,McDonald's,Burger,Continental,3,1025.94,Cash,9,488,Inactive,3,Delivered
C5798,Other,Senior,Peshawar,O9798,Subway,Pasta,Italian,5,1173.77,Card,19,174,Inactive,4,Cancelled
C1878,Other,Teenager,Multan,O5878,Subway,Fries,Chinese,2,1421.08,Card,12,116,Active,2,Delayed
C1005,Female,Senior,Peshawar,O5005,KFC,Pizza,Dessert,4,1316.87,Card,37,129,Active,3,Delivered
C2418,Male,Adult,Lahore,O6418,Pizza Hut,Pizza,Continental,5,1332.69,Wallet,10,93,Active,3,Delayed
C3107,Other,Senior,Karachi,O7107,KFC,Pizza,Fast Food,3,1271.96,Cash,49,27,Inactive,5,Delayed
C2697,Other,Teenager,Karachi,O6697,KFC,Pizza,Fast Food,3,392.26,Card,16,294,Inactive,2,Delayed
C6531,Female,Adult,Multan,O10531,Subway,Fries,Italian,1,908.4,Cash,47,145,Active,3,Delivered
C5904,Female,Teenager,Peshawar,O9904,KFC,Pizza,Italian,3,994.25,Wallet,45,118,Inactive,4,Delayed
C6518,Other,Teenager,Islamabad,O10518,Subway,Sandwich,Continental,3,925.84,Card,49,81,Inactive,5,Delayed
C1191,Other,Senior,Islamabad,O5191,Pizza Hut,Sandwich,Dessert,5,993.8,Cash,34,471,Active,4,Delivered
C6605,Male,Teenager,Peshawar,O10605,KFC,Burger,Chinese,4,1155.39,Wallet,34,263,Inactive,5,Cancelled
C2018,Female,Adult,Islamabad,O6018,Burger King,Pasta,Continental,1,1047.83,Cash,48,13,Active,5,Delayed
C1609,Male,Senior,Multan,O5609,Pizza Hut,Burger,Chinese,1,969.41,Wallet,37,352,Inactive,1,Delayed
C6708,Female,Teenager,Karachi,O10708,Burger King,Pasta,Continental,2,782.3,Cash,42,344,Inactive,4,Delayed
C4637,Other,Teenager,Karachi,O8637,McDonald's,Pizza,Dessert,3,379.4,Cash,38,357,Active,1,Delivered
C6288,Female,Teenager,Lahore,O10288,Pizza Hut,Burger,Dessert,5,1493.64,Card,42,38,Inactive,3,Delivered
C5070,Female,Teenager,Multan,O9070,KFC,Burger,Fast Food,2,523.13,Wallet,14,201,Inactive,1,Cancelled
C1877,Male,Teenager,Multan,O5877,Subway,Burger,Dessert,3,717.91,Card,29,493,Active,5,Delayed
C1807,Female,Senior,Lahore,O5807,KFC,Fries,Chinese,2,821.46,Wallet,49,411,Active,3,Cancelled
C3638,Male,Adult,Islamabad,O7638,Subway,Fries,Dessert,1,126.7,Wallet,11,389,Inactive,5,Delayed
C3336,Other,Senior,Multan,O7336,Burger King,Burger,Continental,3,1422.21,Cash,16,468,Active,3,Delivered
C6602,Male,Teenager,Lahore,O10602,Subway,Pasta,Fast Food,5,1223.45,Card,17,310,Inactive,1,Delivered
C2270,Male,Senior,Multan,O6270,Burger King,Fries,Fast Food,3,1271.26,Wallet,33,386,Inactive,3,Cancelled
C6176,Other,Teenager,Peshawar,O10176,KFC,Pasta,Chinese,1,1234.59,Wallet,47,294,Inactive,4,Cancelled
C4947,Other,Senior,Multan,O8947,Burger King,Fries,Continental,4,547.68,Card,44,413,Inactive,3,Cancelled
C2698,Male,Teenager,Lahore,O6698,KFC,Pasta,Italian,4,350.62,Card,6,331,Active,2,Cancelled
C2341,Female,Adult,Multan,O6341,KFC,Pasta,Italian,2,828.19,Cash,49,214,Inactive,5,Delivered
C4681,Other,Senior,Peshawar,O8681,Burger King,Burger,Fast Food,4,1266.35,Wallet,2,181,Active,4,Delayed
C6627,Male,Teenager,Multan,O10627,McDonald's,Pizza,Continental,5,904.34,Card,13,109,Active,4,Delivered
C6558,Other,Senior,Peshawar,O10558,Burger King,Sandwich,Continental,4,1035.72,Cash,42,95,Inactive,3,Cancelled
C3435,Other,Teenager,Lahore,O7435,KFC,Pizza,Continental,3,852.7,Cash,26,415,Active,2,Delivered
C3987,Male,Adult,Lahore,O7987,Pizza Hut,Pizza,Dessert,4,1450.3,Wallet,39,444,Inactive,4,Delivered
C5325,Female,Teenager,Peshawar,O9325,Subway,Fries,Dessert,4,777.89,Cash,14,333,Inactive,2,Delivered
C1645,Male,Adult,Lahore,O5645,Burger King,Pizza,Italian,4,733.84,Cash,44,331,Active,1,Cancelled
C2182,Female,Adult,Islamabad,O6182,KFC,Pasta,Dessert,3,689.88,Card,19,221,Inactive,5,Delivered
C4165,Male,Senior,Karachi,O8165,McDonald's,Pasta,Continental,2,1378.13,Card,6,435,Active,5,Delayed
C3146,Male,Teenager,Karachi,O7146,McDonald's,Burger,Continental,5,658.32,Cash,8,142,Active,4,Delayed
C3699,Male,Adult,Islamabad,O7699,Pizza Hut,Burger,Italian,5,482.24,Cash,26,256,Active,3,Delivered
C4298,Male,Adult,Islamabad,O8298,McDonald's,Sandwich,Continental,1,722.27,Card,24,6,Inactive,5,Cancelled
C4441,Male,Teenager,Peshawar,O8441,Pizza Hut,Pasta,Chinese,2,328.22,Wallet,15,447,Active,1,Delayed
C2596,Female,Teenager,Lahore,O6596,KFC,Pasta,Continental,2,902.1,Card,25,280,Active,5,Delivered
C1852,Other,Teenager,Multan,O5852,KFC,Pasta,Chinese,2,558.34,Wallet,40,361,Inactive,2,Cancelled
C1310,Other,Adult,Multan,O5310,KFC,Fries,Chinese,1,689.59,Wallet,32,387,Inactive,1,Delayed
C1871,Male,Adult,Multan,O5871,KFC,Fries,Chinese,4,539.86,Wallet,28,26,Active,4,Delayed
C4910,Other,Senior,Multan,O8910,Burger King,Burger,Italian,3,1456.76,Wallet,43,291,Inactive,3,Cancelled
C1888,Other,Adult,Multan,O5888,KFC,Pasta,Chinese,5,1472.72,Wallet,49,112,Active,4,Delayed
C3779,Male,Senior,Peshawar,O7779,Pizza Hut,Sandwich,Fast Food,4,274.84,Wallet,22,186,Inactive,3,Delivered
C4588,Female,Adult,Karachi,O8588,Burger King,Pasta,Continental,3,602.79,Card,29,166,Active,2,Delayed
C3908,Male,Teenager,Peshawar,O7908,McDonald's,Fries,Chinese,5,1420.1,Card,15,217,Active,1,Delivered
C1303,Male,Teenager,Lahore,O5303,Subway,Fries,Dessert,4,1007.04,Cash,22,18,Inactive,3,Delayed
C6045,Female,Teenager,Multan,O10045,Subway,Fries,Dessert,1,184.69,Cash,25,21,Inactive,2,Delivered
C2221,Male,Senior,Lahore,O6221,Burger King,Sandwich,Dessert,2,859.16,Cash,18,107,Active,2,Cancelled
C3022,Other,Adult,Islamabad,O7022,Pizza Hut,Burger,Fast Food,4,788.71,Card,27,166,Inactive,1,Delivered
C3098,Male,Teenager,Karachi,O7098,Burger King,Burger,Continental,1,1479.44,Wallet,15,268,Active,3,Cancelled
C5077,Male,Adult,Multan,O9077,Subway,Pasta,Italian,5,1232.59,Cash,49,43,Active,3,Delayed
C5812,Male,Adult,Multan,O9812,Subway,Burger,Fast Food,5,918.17,Card,30,347,Inactive,3,Delayed
C6928,Other,Adult,Lahore,O10928,Burger King,Fries,Chinese,5,413.8,Cash,43,105,Active,3,Delivered
C6696,Other,Senior,Karachi,O10696,Subway,Sandwich,Dessert,5,1184.79,Cash,35,315,Inactive,5,Delayed
C1173,Male,Teenager,Multan,O5173,Burger King,Pizza,Italian,3,341.1,Wallet,1,183,Inactive,4,Delayed
C3851,Other,Adult,Islamabad,O7851,Pizza Hut,Burger,Dessert,5,1461.61,Cash,15,231,Active,1,Delayed
C2178,Other,Adult,Peshawar,O6178,McDonald's,Fries,Chinese,5,457.3,Card,5,458,Active,3,Cancelled
C6061,Male,Teenager,Multan,O10061,McDonald's,Pasta,Dessert,2,863.59,Wallet,36,120,Inactive,4,Delivered
C5419,Male,Teenager,Lahore,O9419,Pizza Hut,Fries,Italian,5,693.72,Wallet,22,59,Inactive,2,Delayed
C2162,Female,Senior,Lahore,O6162,Pizza Hut,Burger,Chinese,1,1409.53,Cash,25,329,Inactive,5,Cancelled
C4286,Female,Teenager,Lahore,O8286,KFC,Pasta,Fast Food,3,1003.16,Wallet,23,210,Active,1,Delayed
C1180,Male,Teenager,Karachi,O5180,Burger King,Pizza,Fast Food,2,837.52,Wallet,32,268,Inactive,4,Cancelled
C6192,Female,Adult,Multan,O10192,McDonald's,Burger,Fast Food,5,1067.86,Cash,41,164,Inactive,1,Delivered
C3598,Female,Senior,Karachi,O7598,Burger King,Sandwich,Fast Food,4,658.8,Wallet,10,19,Active,3,Cancelled
C5317,Male,Adult,Islamabad,O9317,Burger King,Burger,Continental,3,1352.38,Cash,47,352,Active,5,Cancelled
C6935,Other,Senior,Islamabad,O10935,McDonald's,Burger,Chinese,5,239.8,Wallet,9,79,Inactive,5,Delivered
C1574,Female,Teenager,Lahore,O5574,Pizza Hut,Pasta,Continental,5,352.94,Wallet,25,492,Inactive,4,Delivered
C4758,Other,Senior,Multan,O8758,Burger King,Pasta,Chinese,2,1353.28,Wallet,10,175,Active,5,Cancelled
C3948,Female,Adult,Karachi,O7948,KFC,Fries,Continental,3,307.64,Card,37,17,Active,2,Delivered
C3161,Male,Adult,Islamabad,O7161,McDonald's,Pasta,Italian,5,468.95,Wallet,16,355,Inactive,5,Cancelled
C2902,Other,Teenager,Islamabad,O6902,Burger King,Pasta,Continental,2,242.87,Wallet,7,267,Active,2,Delivered
C6515,Female,Teenager,Multan,O10515,Subway,Pizza,Italian,4,197.71,Cash,20,140,Inactive,3,Delivered
C6240,Other,Teenager,Lahore,O10240,Pizza Hut,Pizza,Italian,2,1399.34,Cash,31,314,Active,2,Cancelled
C6829,Other,Teenager,Islamabad,O10829,Burger King,Burger,Continental,3,1257.67,Card,48,252,Active,1,Delivered
C3616,Male,Senior,Karachi,O7616,McDonald's,Fries,Italian,5,1111.88,Wallet,1,202,Inactive,5,Delayed
C3250,Female,Teenager,Peshawar,O7250,Burger King,Pasta,Dessert,2,1480.26,Card,37,332,Inactive,4,Delayed
C2082,Male,Senior,Peshawar,O6082,Burger King,Sandwich,Continental,5,1351.93,Wallet,34,90,Active,3,Delivered
C3761,Other,Adult,Multan,O7761,McDonald's,Pasta,Continental,2,743.12,Cash,34,184,Active,2,Delayed
C3347,Other,Teenager,Islamabad,O7347,Burger King,Pasta,Chinese,2,1014.57,Wallet,39,300,Inactive,2,Delayed
C5677,Male,Adult,Multan,O9677,Burger King,Pizza,Continental,3,489.92,Wallet,7,363,Active,2,Delayed
C5683,Female,Teenager,Peshawar,O9683,KFC,Sandwich,Continental,4,1182.82,Cash,12,252,Active,3,Delivered
C6559,Other,Senior,Karachi,O10559,KFC,Burger,Chinese,1,1404.83,Cash,45,31,Active,5,Delayed
C6751,Other,Adult,Lahore,O10751,Pizza Hut,Pizza,Chinese,3,1269.92,Cash,43,82,Active,2,Cancelled
C3748,Female,Senior,Karachi,O7748,Pizza Hut,Pizza,Fast Food,1,321.34,Wallet,22,29,Active,2,Delivered
C5441,Female,Adult,Karachi,O9441,Subway,Sandwich,Continental,1,504.21,Wallet,37,467,Active,5,Delayed
C6354,Male,Adult,Lahore,O10354,Pizza Hut,Sandwich,Continental,1,353.12,Wallet,49,20,Active,4,Delayed
C5314,Female,Senior,Islamabad,O9314,Burger King,Pasta,Dessert,2,1366,Card,35,436,Inactive,4,Delivered
C5583,Male,Senior,Islamabad,O9583,Burger King,Pizza,Fast Food,5,268.56,Cash,37,281,Active,1,Cancelled
C5395,Male,Senior,Islamabad,O9395,McDonald's,Sandwich,Chinese,2,906.01,Card,16,387,Inactive,3,Delivered
C6315,Male,Senior,Karachi,O10315,Subway,Sandwich,Chinese,5,914.58,Cash,11,500,Inactive,5,Cancelled
C5516,Other,Senior,Multan,O9516,Subway,Pasta,Italian,2,948.7,Cash,14,221,Active,1,Delayed
C6537,Female,Senior,Multan,O10537,Subway,Pizza,Dessert,5,623.82,Wallet,28,419,Active,1,Delivered
C1347,Female,Adult,Peshawar,O5347,Burger King,Pizza,Fast Food,1,1165.15,Wallet,45,90,Active,5,Delayed
C5138,Female,Adult,Karachi,O9138,KFC,Pizza,Chinese,5,1175.72,Card,38,68,Inactive,1,Cancelled
C3878,Female,Senior,Peshawar,O7878,Pizza Hut,Fries,Italian,4,722.13,Wallet,18,390,Active,2,Delivered
C4834,Male,Senior,Multan,O8834,Pizza Hut,Pizza,Continental,2,387.95,Cash,2,482,Active,2,Cancelled
C1606,Female,Teenager,Multan,O5606,Subway,Fries,Fast Food,5,374.54,Cash,26,442,Active,1,Delayed
C6809,Female,Teenager,Islamabad,O10809,Burger King,Fries,Continental,4,363.5,Cash,11,310,Active,4,Delivered
C1801,Female,Senior,Karachi,O5801,McDonald's,Burger,Italian,4,292.59,Card,11,105,Inactive,3,Delayed
C1486,Other,Teenager,Lahore,O5486,Pizza Hut,Pizza,Fast Food,1,1474.28,Card,34,249,Active,4,Delivered
C3880,Other,Senior,Lahore,O7880,Burger King,Pizza,Fast Food,1,1448.45,Card,45,138,Inactive,1,Delayed
C6970,Male,Senior,Karachi,O10970,KFC,Pizza,Fast Food,3,1016.59,Wallet,32,373,Inactive,5,Cancelled
C4965,Other,Adult,Karachi,O8965,Pizza Hut,Fries,Dessert,4,740.92,Wallet,13,311,Active,4,Cancelled
C2400,Male,Teenager,Lahore,O6400,Burger King,Pasta,Chinese,4,911.26,Cash,48,221,Active,1,Delivered
C3563,Other,Senior,Lahore,O7563,Burger King,Sandwich,Italian,2,378.24,Card,34,490,Inactive,3,Delayed
C6520,Other,Adult,Peshawar,O10520,McDonald's,Pizza,Continental,4,408.34,Card,37,182,Active,1,Cancelled
C2380,Male,Teenager,Islamabad,O6380,KFC,Burger,Dessert,5,1323.45,Wallet,43,223,Inactive,5,Delayed
C2210,Female,Teenager,Lahore,O6210,McDonald's,Burger,Chinese,4,632.66,Cash,14,127,Active,5,Cancelled
C2651,Other,Adult,Islamabad,O6651,Subway,Pasta,Continental,3,569.69,Card,2,485,Inactive,4,Delayed
C2560,Male,Senior,Multan,O6560,KFC,Pasta,Continental,5,130.33,Wallet,17,283,Inactive,2,Cancelled
C3530,Other,Teenager,Islamabad,O7530,KFC,Pizza,Dessert,2,1355.58,Cash,4,428,Inactive,3,Delayed
C6563,Other,Senior,Islamabad,O10563,Pizza Hut,Pasta,Continental,5,954.89,Wallet,5,311,Inactive,1,Cancelled
C2732,Female,Senior,Lahore,O6732,Pizza Hut,Sandwich,Dessert,2,863.87,Card,37,428,Inactive,4,Delivered
C1041,Female,Adult,Multan,O5041,KFC,Pasta,Italian,5,1036.39,Wallet,10,108,Active,2,Delayed
C1832,Male,Adult,Islamabad,O5832,Subway,Sandwich,Dessert,3,1420.4,Wallet,49,250,Active,1,Delayed
C2513,Male,Senior,Lahore,O6513,Pizza Hut,Fries,Chinese,5,844.54,Wallet,50,121,Inactive,5,Cancelled
C2004,Male,Adult,Lahore,O6004,McDonald's,Pasta,Italian,5,1187.55,Wallet,16,364,Active,2,Delivered
C1543,Male,Adult,Islamabad,O5543,McDonald's,Sandwich,Continental,1,1059.59,Card,45,275,Active,3,Cancelled
C5470,Female,Teenager,Lahore,O9470,Pizza Hut,Pizza,Chinese,3,397.24,Cash,17,297,Active,3,Cancelled
C6966,Male,Adult,Islamabad,O10966,Burger King,Fries,Continental,3,282.79,Cash,44,136,Inactive,3,Delayed
C6638,Male,Adult,Islamabad,O10638,KFC,Burger,Dessert,1,473.6,Wallet,35,378,Inactive,1,Delayed
C5141,Other,Adult,Islamabad,O9141,McDonald's,Sandwich,Chinese,5,1005.28,Wallet,36,339,Active,2,Cancelled
C2141,Male,Senior,Multan,O6141,KFC,Fries,Chinese,5,1069.32,Wallet,9,291,Active,4,Delayed
C2118,Other,Teenager,Karachi,O6118,Pizza Hut,Sandwich,Continental,4,802.55,Card,38,125,Active,2,Delivered
C2640,Female,Teenager,Islamabad,O6640,Subway,Pasta,Dessert,1,685.31,Wallet,31,50,Active,5,Cancelled
C3651,Female,Teenager,Karachi,O7651,KFC,Pizza,Continental,4,1189,Cash,4,163,Active,4,Delivered
C5612,Other,Teenager,Peshawar,O9612,Burger King,Fries,Fast Food,3,708.99,Wallet,50,212,Inactive,5,Delivered
C6709,Female,Adult,Multan,O10709,McDonald's,Burger,Fast Food,2,488.25,Cash,42,459,Active,1,Delivered
C5600,Female,Teenager,Peshawar,O9600,Pizza Hut,Pasta,Chinese,2,1104.81,Cash,49,343,Inactive,2,Cancelled
C5789,Female,Teenager,Karachi,O9789,McDonald's,Pizza,Continental,2,817.18,Cash,15,417,Inactive,2,Delayed
C2779,Female,Teenager,Lahore,O6779,McDonald's,Fries,Dessert,2,1397.6,Card,31,8,Inactive,3,Cancelled
C1974,Female,Adult,Multan,O5974,McDonald's,Pizza,Dessert,2,308.94,Cash,47,429,Active,3,Delayed
C3394,Male,Senior,Peshawar,O7394,Subway,Pasta,Italian,3,1295.91,Wallet,50,424,Active,5,Cancelled
C2134,Other,Teenager,Peshawar,O6134,KFC,Sandwich,Italian,4,617.77,Card,12,284,Inactive,1,Delivered
C4826,Male,Teenager,Islamabad,O8826,Burger King,Burger,Fast Food,2,1451.72,Card,45,38,Inactive,5,Delivered
C3265,Female,Teenager,Islamabad,O7265,Subway,Sandwich,Italian,5,564.16,Wallet,14,379,Inactive,2,Delayed
C3680,Other,Adult,Karachi,O7680,KFC,Sandwich,Fast Food,2,1368.1,Cash,32,205,Inactive,1,Cancelled
C6140,Male,Adult,Peshawar,O10140,Pizza Hut,Pasta,Chinese,3,1060.39,Cash,48,381,Active,3,Delivered
